ticker,variant,metric,inactive_source_table_value,computed_value,computed_display_2dp,matches_printed_precision,final_value,buy_days,sell_days,hold_days,baseline_percentages_follow_human_widget_choices,variant_note,table_active_in_published_pdf,trusttrade_result_credit,evidence_class
GOOG,paper_literal_production_loader,arr,27.96,28.849274745225,28.85,False,10632.779999999999,9,28,24,False,production loader cents; V0-to-first-day return included per printed V0..VT notation,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,paper_literal_production_loader,sr,2.92,2.894865985488,2.89,False,10632.779999999999,9,28,24,False,production loader cents; V0-to-first-day return included per printed V0..VT notation,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,paper_literal_production_loader,mdd,3.20,3.232263942251,3.23,False,10632.779999999999,9,28,24,False,production loader cents; V0-to-first-day return included per printed V0..VT notation,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,common_post_day_production_loader,cr,6.15,6.327800000000,6.33,False,10632.779999999999,9,28,24,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,common_post_day_production_loader,arr,27.96,28.849274745225,28.85,False,10632.779999999999,9,28,24,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,common_post_day_production_loader,sr,2.92,2.919307363390,2.92,True,10632.779999999999,9,28,24,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,common_post_day_production_loader,mdd,3.20,3.232263942251,3.23,False,10632.779999999999,9,28,24,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,raw_csv_sensitivity,cr,6.15,6.350274353027,6.35,False,10635.027435302734,9,28,24,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,raw_csv_sensitivity,arr,27.96,28.961822481964,28.96,False,10635.027435302734,9,28,24,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,raw_csv_sensitivity,sr,2.92,2.935473711080,2.94,False,10635.027435302734,9,28,24,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
GOOG,raw_csv_sensitivity,mdd,3.20,3.203667668769,3.20,True,10635.027435302734,9,28,24,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,paper_literal_production_loader,cr,15.64,15.651900000000,15.65,False,11565.189999999999,7,21,33,False,production loader cents; V0-to-first-day return included per printed V0..VT notation,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,paper_literal_production_loader,arr,82.29,82.344815098745,82.34,False,11565.189999999999,7,21,33,False,production loader cents; V0-to-first-day return included per printed V0..VT notation,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,paper_literal_production_loader,sr,5.86,5.812586413016,5.81,False,11565.189999999999,7,21,33,False,production loader cents; V0-to-first-day return included per printed V0..VT notation,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,paper_literal_production_loader,mdd,1.78,1.775732617149,1.78,True,11565.189999999999,7,21,33,False,production loader cents; V0-to-first-day return included per printed V0..VT notation,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,common_post_day_production_loader,cr,15.64,15.651900000000,15.65,False,11565.189999999999,7,21,33,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,common_post_day_production_loader,arr,82.29,82.344815098745,82.34,False,11565.189999999999,7,21,33,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,common_post_day_production_loader,sr,5.86,5.866678092117,5.87,False,11565.189999999999,7,21,33,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,common_post_day_production_loader,mdd,1.78,1.775732617149,1.78,True,11565.189999999999,7,21,33,False,production loader cents; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,raw_csv_sensitivity,cr,15.64,15.644405364990,15.64,True,11564.440536499023,7,21,33,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,raw_csv_sensitivity,arr,82.29,82.296004090483,82.30,False,11564.440536499023,7,21,33,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,raw_csv_sensitivity,sr,5.86,5.860800531916,5.86,True,11564.440536499023,7,21,33,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
NVDA,raw_csv_sensitivity,mdd,1.78,1.775823559157,1.78,True,11564.440536499023,7,21,33,False,unrounded CSV closes; returns begin between consecutive displayed day-end values,False,False,paper_linked_interface_baseline_component_sensitivity
